schema_version,provider,provider_detail,operation,m,n,activation_dtype,weight_dtype,weight_mode,eps,correctness_passed,cold_compile_ms,cold_compile_reused,median_us,p10_us,p90_us,logical_bytes,logical_gbps,copy_roofline_gbps,copy_roofline_pct,rotation_buffers,rotation_working_set_bytes,l2_target_bytes,l2_eviction_between_calls,timed_samples
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,bfloat16,bfloat16,same,1e-06,True,253.972053,False,104.352001,95.228802,114.4192,268439552,2572.442782,2974.420002,86.485526,2,536879104,157286400,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,2048,bfloat16,bfloat16,same,1e-06,True,,False,104.416002,101.76,108.6624,268439552,2570.866035,2974.420002,86.432516,2,536879104,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,bfloat16,bfloat16,same,1e-06,True,395.549356,False,182.512,165.996797,202.038401,402792448,2206.936791,2974.420002,74.197215,2,805584896,157286400,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,bfloat16,bfloat16,same,1e-06,True,,False,289.471999,277.164787,331.449592,402792448,1391.472922,2974.420002,46.781319,2,805584896,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,bfloat16,float32,float32,1e-06,True,250.096171,False,106.416002,97.107202,118.0384,268443648,2522.587235,2974.420002,84.809382,2,536887296,157286400,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,2048,bfloat16,float32,float32,1e-06,True,,False,1070.848048,1066.569614,1075.888038,268443648,250.683231,2974.420002,8.42797,2,536887296,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,bfloat16,float32,float32,1e-06,True,396.218298,False,178.304002,162.150398,196.435195,402800640,2259.066741,2974.420002,75.949823,2,805601280,157286400,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,bfloat16,float32,float32,1e-06,True,,False,2593.263984,2578.652835,2620.601654,402800640,155.325737,2974.420002,5.222051,2,805601280,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,float32,float32,same,1e-06,True,242.192008,False,199.376002,189.1104,215.5744,536879104,2692.79702,2974.420002,90.531835,2,1073758208,157286400,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,2048,float32,float32,same,1e-06,True,,False,241.024002,234.643199,246.5664,536879104,2227.492277,2974.420002,74.88829,2,1073758208,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,float32,float32,same,1e-06,True,388.00771,False,312.831998,297.791988,330.451208,805453824,2574.716875,2974.420002,86.561981,2,1610907648,157286400,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,float32,float32,same,1e-06,True,,False,613.839984,598.630393,631.721598,805453824,1312.15601,2974.420002,44.114685,2,1610907648,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,float16,float16,same,1e-06,True,1.258579,False,191.776,181.577599,202.083199,536879104,2799.511431,2974.420002,94.119574,2,1073758208,157286400,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,4096,float16,float16,same,1e-06,True,,False,262.799993,256.64961,270.140803,536879104,2042.919018,2974.420002,68.682937,2,1073758208,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,float16,float16,same,1e-06,True,444.639392,False,300.735995,283.375999,317.913607,805453824,2678.275421,2974.420002,90.043619,2,1610907648,157286400,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,float16,float16,same,1e-06,True,,False,640.655994,621.21281,660.303992,805453824,1257.232947,2974.420002,42.268171,2,1610907648,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,float16,float32,float32,1e-06,True,1.328829,False,190.575995,181.715201,202.9184,536887296,2817.182181,2974.420002,94.713664,2,1073774592,157286400,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,4096,float16,float32,float32,1e-06,True,,False,2089.199901,2085.673594,2094.89913,536887296,256.982252,2974.420002,8.639743,2,1073774592,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,float16,float32,float32,1e-06,True,460.335465,False,308.400005,292.579198,323.996788,805470208,2611.771059,2974.420002,87.807743,2,1610940416,157286400,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,float16,float32,float32,1e-06,True,,False,5063.216209,5048.886395,5106.019068,805470208,159.08272,2974.420002,5.348361,2,1610940416,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,bfloat16,bfloat16,same,1e-06,True,1.388031,False,210.832,182.720001,231.776007,536879104,2546.47826,2974.420002,85.612599,2,1073758208,157286400,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,4096,bfloat16,bfloat16,same,1e-06,True,,False,264.992014,262.745607,271.875209,536879104,2026.019942,2974.420002,68.11479,2,1073758208,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,bfloat16,bfloat16,same,1e-06,True,1.70471,False,302.096009,285.043192,319.164807,805453824,2666.218021,2974.420002,89.638249,2,1610907648,157286400,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,bfloat16,bfloat16,same,1e-06,True,,False,653.360009,628.924817,671.452808,805453824,1232.787151,2974.420002,41.446304,2,1610907648,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,bfloat16,float32,float32,1e-06,True,1.336279,False,190.431997,182.470396,202.028796,536887296,2819.312426,2974.420002,94.785283,2,1073774592,157286400,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,4096,bfloat16,float32,float32,1e-06,True,,False,2093.119979,2086.755204,2099.689579,536887296,256.500966,2974.420002,8.623562,2,1073774592,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,bfloat16,float32,float32,1e-06,True,447.712548,False,307.664007,291.455996,323.19361,805470208,2618.018975,2974.420002,88.017798,2,1610940416,157286400,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,bfloat16,float32,float32,1e-06,True,,False,5064.896107,5050.265408,5136.326361,805470208,159.029957,2974.420002,5.346587,2,1610940416,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,float32,float32,same,1e-06,True,1.618773,False,367.328003,357.593593,378.172809,1073758208,2923.159136,2974.420002,98.27661,2,2147516416,157286400,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,4096,float32,float32,same,1e-06,True,,False,524.399996,521.788818,533.148819,1073758208,2047.593853,2974.420002,68.840105,2,2147516416,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,float32,float32,same,1e-06,True,437.703232,False,572.032005,553.740811,592.345595,1610776576,2815.88541,2974.420002,94.670067,2,3221553152,157286400,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,float32,float32,same,1e-06,True,,False,1229.312003,1215.09124,1264.416027,1610776576,1310.307369,2974.420002,44.052534,2,3221553152,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,float16,float16,same,1e-06,True,251.217936,False,367.024004,357.54559,377.491203,1073758208,2925.58033,2974.420002,98.35801,2,2147516416,157286400,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,8192,float16,float16,same,1e-06,True,,False,539.472014,535.513598,542.854387,1073758208,1990.387232,2974.420002,66.916818,2,2147516416,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,float16,float16,same,1e-06,True,445.028932,False,602.111995,581.51359,623.580807,1610776576,2675.210906,2974.420002,89.94059,2,3221553152,157286400,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,float16,float16,same,1e-06,True,,False,1383.855999,1369.12961,1399.702442,1610776576,1163.977016,2974.420002,39.132907,2,3221553152,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,float16,float32,float32,1e-06,True,250.396879,False,366.015986,355.824006,376.623994,1073774592,2933.682228,2974.420002,98.630396,2,2147549184,157286400,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,8192,float16,float32,float32,1e-06,True,,False,4118.927956,4114.636612,4125.11363,1073774592,260.692735,2974.420002,8.76449,2,2147549184,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,float16,float32,float32,1e-06,True,450.8212,False,585.072011,567.094421,603.711987,1610809344,2753.181342,2974.420002,92.561956,2,3221618688,157286400,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,float16,float32,float32,1e-06,True,,False,10017.872334,9986.598492,10117.516708,1610809344,160.793559,2974.420002,5.405879,2,3221618688,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,bfloat16,bfloat16,same,1e-06,True,256.258941,False,367.456004,357.257602,377.625597,1073758208,2922.140872,2974.420002,98.242376,2,2147516416,157286400,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,8192,bfloat16,bfloat16,same,1e-06,True,,False,539.74399,535.046405,544.566387,1073758208,1989.384279,2974.420002,66.883099,2,2147516416,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,bfloat16,bfloat16,same,1e-06,True,438.807533,False,602.319986,584.390408,620.51838,1610776576,2674.287114,2974.420002,89.909532,2,3221553152,157286400,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,bfloat16,bfloat16,same,1e-06,True,,False,1380.223989,1365.087986,1398.81922,1610776576,1167.039979,2974.420002,39.235884,2,3221553152,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,bfloat16,float32,float32,1e-06,True,252.04988,False,367.504001,357.129604,378.671992,1073774592,2921.803817,2974.420002,98.231044,2,2147549184,157286400,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,8192,bfloat16,float32,float32,1e-06,True,,False,4127.840042,4124.537706,4131.929541,1073774592,260.129894,2974.420002,8.745567,2,2147549184,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,bfloat16,float32,float32,1e-06,True,444.476981,False,604.543984,585.257596,621.587211,1610809344,2664.503141,2974.420002,89.580595,2,3221618688,157286400,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,bfloat16,float32,float32,1e-06,True,,False,10017.151833,9997.769833,10068.931103,1610809344,160.805124,2974.420002,5.406268,2,3221618688,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,float32,float32,same,1e-06,True,245.51627,False,719.792008,710.396785,730.051202,2147516416,2983.523561,2974.420002,100.306062,2,4295032832,157286400,False,24
1,torch,torch.nn.functional.rms_norm,fwd,32768,8192,float32,float32,same,1e-06,True,,False,1067.984045,1063.075149,1071.907222,2147516416,2010.813202,2974.420002,67.60354,2,4295032832,157286400,False,24
1,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,float32,float32,same,1e-06,True,449.047805,False,1116.655946,1097.372794,1135.872006,3221422080,2884.883291,2974.420002,96.989776,2,6442844160,157286400,False,24
1,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,float32,float32,same,1e-06,True,,False,2469.327927,2447.590423,2544.761539,3221422080,1304.574433,2974.420002,43.859792,2,6442844160,157286400,False,24
